time,open,high,low,close
2025-03-03T16:05:00+05:30,2869.05,2870.32,2868.76,2869.83
2025-03-03T16:10:00+05:30,2869.84,2871.675,2868.925,2871.58
2025-03-03T16:15:00+05:30,2871.585,2872.21,2871.09,2871.88
2025-03-03T16:20:00+05:30,2871.825,2873.555,2871.29,2873.45
2025-03-03T16:25:00+05:30,2873.46,2873.705,2871.65,2871.935
2025-03-03T16:30:00+05:30,2872.01,2872.745,2871.39,2872.59
2025-03-03T16:35:00+05:30,2872.68,2874.375,2872.495,2873.665
2025-03-03T16:40:00+05:30,2873.67,2875.575,2873.585,2874.71
2025-03-03T16:45:00+05:30,2874.725,2874.755,2872.045,2872.135
2025-03-03T16:50:00+05:30,2872.105,2873.355,2871.79,2873.17
2025-03-03T16:55:00+05:30,2873.175,2873.58,2872.805,2873.385
2025-03-03T17:00:00+05:30,2873.39,2873.605,2871.915,2872.98
2025-03-03T17:05:00+05:30,2872.99,2873.45,2872.675,2873.18
2025-03-03T17:10:00+05:30,2873.135,2873.605,2872.46,2872.73
2025-03-03T17:15:00+05:30,2872.715,2874.605,2872.595,2874.39
2025-03-03T17:20:00+05:30,2874.385,2875.005,2873.975,2874.66
2025-03-03T17:25:00+05:30,2874.65,2875.34,2874.485,2874.49
2025-03-03T17:30:00+05:30,2874.38,2876.385,2874.3,2876.05
2025-03-03T17:35:00+05:30,2876.045,2876.495,2874.1,2875.205
2025-03-03T17:40:00+05:30,2875.215,2875.435,2874.135,2874.285
2025-03-03T17:45:00+05:30,2874.295,2875.175,2874.29,2874.79
2025-03-03T17:50:00+05:30,2874.785,2875.34,2874.26,2874.82
2025-03-03T17:55:00+05:30,2874.785,2876.235,2874.625,2876.235
2025-03-03T18:00:00+05:30,2876.27,2877.34,2876.1,2877.14
2025-03-03T18:05:00+05:30,2877.175,2877.775,2875.79,2876.58
2025-03-03T18:10:00+05:30,2876.595,2876.89,2874.61,2876.89
2025-03-03T18:15:00+05:30,2876.935,2877.435,2875.925,2876.32
2025-03-03T18:20:00+05:30,2876.335,2877.365,2875.97,2876.595
2025-03-03T18:25:00+05:30,2876.59,2876.905,2875.54,2875.685
2025-03-03T18:30:00+05:30,2875.685,2876.325,2874.25,2874.43
2025-03-03T18:35:00+05:30,2874.395,2874.825,2870.17,2871.085
2025-03-03T18:40:00+05:30,2871.09,2875.335,2868.95,2875.05
2025-03-03T18:45:00+05:30,2875.04,2875.555,2871.205,2871.71
2025-03-03T18:50:00+05:30,2871.65,2872.06,2870.79,2871.29
2025-03-03T18:55:00+05:30,2871.285,2872.265,2869.35,2871.04
2025-03-03T19:00:00+05:30,2871.03,2874.39,2870.195,2874.125
2025-03-03T19:05:00+05:30,2874.13,2875.1,2873.595,2873.9
2025-03-03T19:10:00+05:30,2873.99,2874.49,2871.895,2873.06
2025-03-03T19:15:00+05:30,2873.105,2873.73,2871.445,2872.72
2025-03-03T19:20:00+05:30,2872.725,2873.745,2872.26,2872.895
2025-03-03T19:25:00+05:30,2872.845,2873.43,2872.07,2872.72
2025-03-03T19:30:00+05:30,2872.53,2874.025,2871.365,2873.715
2025-03-03T19:35:00+05:30,2873.795,2875.4,2873.53,2873.665
2025-03-03T19:40:00+05:30,2873.495,2873.655,2871.52,2873.265
2025-03-03T19:45:00+05:30,2873.29,2874.545,2873.29,2873.91
2025-03-03T19:50:00+05:30,2873.99,2874.875,2873.64,2874.315
2025-03-03T19:55:00+05:30,2874.285,2874.485,2872.535,2874.025
2025-03-03T20:00:00+05:30,2873.97,2879.28,2873.65,2878.885
2025-03-03T20:05:00+05:30,2878.9,2882.65,2878.9,2881.92
2025-03-03T20:10:00+05:30,2881.885,2883.05,2877.825,2878.12
2025-03-03T20:15:00+05:30,2878.14,2879.56,2874.85,2878.34
2025-03-03T20:20:00+05:30,2878.355,2879.01,2876.505,2877.815
2025-03-03T20:25:00+05:30,2877.86,2878.77,2876.265,2877.725
2025-03-03T20:30:00+05:30,2877.305,2880.16,2874,2879.335
2025-03-03T20:35:00+05:30,2879.37,2881.895,2878.725,2879.325
2025-03-03T20:40:00+05:30,2879.32,2881.89,2878.33,2880.52
2025-03-03T20:45:00+05:30,2880.515,2883.365,2880.315,2882.92
2025-03-03T20:50:00+05:30,2882.895,2887.16,2882.6,2886.58
2025-03-03T20:55:00+05:30,2886.59,2889.665,2885.31,2889.285
2025-03-03T21:00:00+05:30,2889.27,2890.53,2886.375,2888.155
2025-03-03T21:05:00+05:30,2888.15,2888.15,2884.125,2886.02
2025-03-03T21:10:00+05:30,2886.025,2887.395,2885.48,2887.275
2025-03-03T21:15:00+05:30,2887.285,2887.285,2885.32,2886.42
2025-03-03T21:20:00+05:30,2886.385,2887.005,2884.685,2887
2025-03-03T21:25:00+05:30,2887.005,2888.43,2885.555,2887.925
2025-03-03T21:30:00+05:30,2887.97,2888.835,2887.395,2888.53
2025-03-03T21:35:00+05:30,2888.525,2889.19,2886.92,2887.77
2025-03-03T21:40:00+05:30,2887.78,2888.025,2886.115,2887.53
2025-03-03T21:45:00+05:30,2887.535,2889.02,2886.945,2887.98
2025-03-03T21:50:00+05:30,2887.97,2890.32,2886.735,2889.61
2025-03-03T21:55:00+05:30,2889.595,2889.595,2887.895,2889.005
2025-03-03T22:00:00+05:30,2889.055,2889.735,2888.435,2889.115
2025-03-03T22:05:00+05:30,2889.09,2891,2888.855,2890.685
2025-03-03T22:10:00+05:30,2890.68,2892.51,2890.6,2892.43
2025-03-03T22:15:00+05:30,2892.395,2893.2,2891.375,2892.045
2025-03-03T22:20:00+05:30,2892.03,2892.605,2891.435,2891.595
2025-03-03T22:25:00+05:30,2891.6,2892.555,2891.275,2891.64
2025-03-03T22:30:00+05:30,2891.625,2892.05,2891.135,2891.135
2025-03-03T22:35:00+05:30,2891.17,2893.015,2890.75,2891.155
2025-03-03T22:40:00+05:30,2891.225,2892.615,2890.795,2892.31
2025-03-03T22:45:00+05:30,2892.26,2892.315,2890.355,2891.09
2025-03-03T22:50:00+05:30,2891.155,2891.625,2888.525,2888.535
2025-03-03T22:55:00+05:30,2888.54,2889.63,2887.39,2889.52
2025-03-03T23:00:00+05:30,2889.525,2891.595,2888.075,2890.78
2025-03-03T23:05:00+05:30,2890.7,2891.515,2890.285,2890.615
2025-03-03T23:10:00+05:30,2890.61,2892.865,2890.295,2892.74
2025-03-03T23:15:00+05:30,2892.76,2892.935,2890.64,2890.79
2025-03-03T23:20:00+05:30,2890.805,2891.125,2890.055,2890.52
2025-03-03T23:25:00+05:30,2890.455,2891.07,2889.955,2890.91
2025-03-03T23:30:00+05:30,2890.905,2891.825,2890.28,2890.795
2025-03-03T23:35:00+05:30,2890.715,2891.085,2889.145,2890.82
2025-03-03T23:40:00+05:30,2890.73,2891.48,2889.52,2889.765
2025-03-03T23:45:00+05:30,2889.86,2891.73,2889.63,2891.425
2025-03-03T23:50:00+05:30,2891.42,2892.45,2890.64,2892.16
2025-03-03T23:55:00+05:30,2892.14,2892.15,2890.015,2890.675
2025-03-04T00:00:00+05:30,2890.665,2891.93,2888.815,2888.815
2025-03-04T00:05:00+05:30,2888.84,2889.03,2886.685,2887.275
2025-03-04T00:10:00+05:30,2887.255,2888.215,2886.66,2887.505
2025-03-04T00:15:00+05:30,2887.48,2891.985,2887.025,2889.51
2025-03-04T00:20:00+05:30,2889.46,2890.875,2888.7,2889.73
2025-03-04T00:25:00+05:30,2889.68,2890.105,2888.5,2890
2025-03-04T00:30:00+05:30,2889.95,2891.28,2889.82,2889.835
2025-03-04T00:35:00+05:30,2889.85,2889.895,2888.66,2889.645
2025-03-04T00:40:00+05:30,2889.64,2889.735,2888.465,2888.745
2025-03-04T00:45:00+05:30,2888.73,2888.98,2887.41,2888.015
2025-03-04T00:50:00+05:30,2888.02,2889.455,2887.875,2888.835
2025-03-04T00:55:00+05:30,2888.81,2888.955,2887.8,2888.31
2025-03-04T01:00:00+05:30,2888.335,2890.105,2888.3,2889.25
2025-03-04T01:05:00+05:30,2889.225,2889.385,2888.12,2888.465
2025-03-04T01:10:00+05:30,2888.455,2889.55,2887.09,2887.485
2025-03-04T01:15:00+05:30,2887.505,2887.55,2886.49,2886.97
2025-03-04T01:20:00+05:30,2886.975,2887.13,2882.45,2883.13
2025-03-04T01:25:00+05:30,2883.2,2883.69,2879.83,2881.67
2025-03-04T01:30:00+05:30,2881.65,2882.64,2878.435,2882.425
2025-03-04T01:35:00+05:30,2882.49,2885.17,2882.42,2883.585
2025-03-04T01:40:00+05:30,2883.6,2884.275,2881.105,2883.6
2025-03-04T01:45:00+05:30,2883.58,2886.455,2883.57,2885.45
2025-03-04T01:50:00+05:30,2885.415,2885.93,2883.015,2883.23
2025-03-04T01:55:00+05:30,2883.165,2883.75,2882.33,2883.355
2025-03-04T02:00:00+05:30,2883.375,2886.8,2883.375,2885.46
2025-03-04T02:05:00+05:30,2885.5,2885.88,2884.435,2884.9
2025-03-04T02:10:00+05:30,2884.885,2885.415,2884.1,2885.105
2025-03-04T02:15:00+05:30,2885.065,2888.38,2885.065,2888.255
2025-03-04T02:20:00+05:30,2888.235,2890.025,2887.81,2888.55
2025-03-04T02:25:00+05:30,2888.555,2891.58,2888.135,2890.675
2025-03-04T02:30:00+05:30,2890.745,2892.54,2890.44,2890.695
2025-03-04T02:35:00+05:30,2890.735,2890.985,2890.21,2890.985
2025-03-04T02:40:00+05:30,2890.985,2892.31,2890.825,2891.755
2025-03-04T02:45:00+05:30,2891.785,2892.475,2890.92,2892.24
2025-03-04T02:50:00+05:30,2892.245,2893.62,2892.185,2892.915
2025-03-04T02:55:00+05:30,2892.94,2895.18,2892.78,2894.71
2025-03-04T03:00:00+05:30,2894.74,2895.21,2893.965,2894.14
2025-03-04T03:05:00+05:30,2894.145,2894.16,2892.775,2893.24
2025-03-04T03:10:00+05:30,2893.205,2894.61,2892.89,2894.145
2025-03-04T03:15:00+05:30,2894.14,2894.73,2893.895,2893.9
2025-03-04T03:20:00+05:30,2893.91,2893.91,2892.845,2893.205
2025-03-04T03:25:00+05:30,2893.175,2893.675,2892.97,2892.985
2025-03-04T04:30:00+05:30,2892.7,2892.745,2892.69,2892.69
2025-03-04T04:35:00+05:30,2892.715,2893.2,2891.95,2892.15
2025-03-04T04:40:00+05:30,2892.105,2893.1,2891.955,2892.505
2025-03-04T04:45:00+05:30,2892.735,2893.305,2891.71,2892.22
2025-03-04T04:50:00+05:30,2892.39,2893.045,2892.04,2892.745
2025-03-04T04:55:00+05:30,2892.76,2893.095,2891.92,2892.595
2025-03-04T05:00:00+05:30,2892.59,2893.055,2891.885,2892.305
2025-03-04T05:05:00+05:30,2892.495,2892.495,2891.37,2891.915
2025-03-04T05:10:00+05:30,2891.72,2892.655,2891.29,2892.345
2025-03-04T05:15:00+05:30,2892.3,2892.36,2891.58,2891.865
2025-03-04T05:20:00+05:30,2891.945,2892.35,2891.165,2891.535
2025-03-04T05:25:00+05:30,2891.54,2891.54,2890.635,2890.895
2025-03-04T05:30:00+05:30,2890.88,2891.375,2890.47,2891.265
2025-03-04T05:35:00+05:30,2891.27,2892.11,2890.845,2891.505
2025-03-04T05:40:00+05:30,2891.51,2893.335,2891.43,2893.335
2025-03-04T05:45:00+05:30,2893.34,2893.85,2891.505,2891.695
2025-03-04T05:50:00+05:30,2891.785,2892.24,2891.405,2891.415
2025-03-04T05:55:00+05:30,2891.52,2891.64,2890.22,2890.835
2025-03-04T06:00:00+05:30,2890.82,2891.305,2890.135,2890.295
2025-03-04T06:05:00+05:30,2890.33,2891.95,2890.18,2891.81
2025-03-04T06:10:00+05:30,2891.795,2892.475,2891.215,2891.31
2025-03-04T06:15:00+05:30,2891.255,2891.805,2890.475,2890.815
2025-03-04T06:20:00+05:30,2890.78,2891.56,2890.265,2891.355
2025-03-04T06:25:00+05:30,2891.35,2892.45,2891.31,2891.945
2025-03-04T06:30:00+05:30,2891.995,2893.07,2889.155,2890.265
2025-03-04T06:35:00+05:30,2890.18,2890.375,2884.5,2884.6
2025-03-04T06:40:00+05:30,2884.605,2886.27,2882.695,2884.625
2025-03-04T06:45:00+05:30,2884.595,2885.47,2883.605,2884.55
2025-03-04T06:50:00+05:30,2884.565,2884.785,2883.18,2883.305
2025-03-04T06:55:00+05:30,2883.245,2884.175,2881.98,2884.055
2025-03-04T07:00:00+05:30,2884.075,2889.255,2883.62,2889
2025-03-04T07:05:00+05:30,2889.01,2889.14,2885.975,2886.2
2025-03-04T07:10:00+05:30,2886.105,2887.775,2885.775,2887.3
2025-03-04T07:15:00+05:30,2887.285,2888.695,2886.735,2888.08
2025-03-04T07:20:00+05:30,2888.065,2888.36,2886.62,2887.94
2025-03-04T07:25:00+05:30,2887.89,2889.24,2887.695,2888.41
2025-03-04T07:30:00+05:30,2888.405,2889.37,2887.095,2887.4
2025-03-04T07:35:00+05:30,2887.43,2888.03,2886.04,2887.72
2025-03-04T07:40:00+05:30,2887.725,2888.06,2887.07,2887.28
2025-03-04T07:45:00+05:30,2887.34,2887.52,2886.115,2886.615
2025-03-04T07:50:00+05:30,2886.66,2886.805,2886.125,2886.295
2025-03-04T07:55:00+05:30,2886.3,2886.3,2885.32,2885.85
2025-03-04T08:00:00+05:30,2885.855,2886.315,2884.875,2886.275
2025-03-04T08:05:00+05:30,2886.26,2888.215,2886.255,2887.04
2025-03-04T08:10:00+05:30,2887.065,2888.25,2886.925,2888.24
2025-03-04T08:15:00+05:30,2888.255,2889.075,2887.55,2887.945
2025-03-04T08:20:00+05:30,2887.935,2887.965,2886.62,2886.64
2025-03-04T08:25:00+05:30,2886.58,2886.75,2885.035,2885.535
2025-03-04T08:30:00+05:30,2885.51,2886.7,2885.06,2886.23
2025-03-04T08:35:00+05:30,2886.235,2887.475,2886.235,2887.255
2025-03-04T08:40:00+05:30,2887.225,2888.575,2887.07,2888.205
2025-03-04T08:45:00+05:30,2888.225,2892.995,2887.89,2892.22
2025-03-04T08:50:00+05:30,2892.25,2892.54,2889.99,2891.235
2025-03-04T08:55:00+05:30,2891.17,2892.385,2890.185,2892.045
2025-03-04T09:00:00+05:30,2891.98,2892.71,2890.95,2892.695
2025-03-04T09:05:00+05:30,2892.76,2893.15,2890.645,2890.71
2025-03-04T09:10:00+05:30,2890.72,2891.015,2889.285,2890.085
2025-03-04T09:15:00+05:30,2890.05,2890.77,2889.78,2890.425
2025-03-04T09:20:00+05:30,2890.44,2890.44,2888.58,2889.1
2025-03-04T09:25:00+05:30,2889.095,2889.39,2888.445,2888.655
2025-03-04T09:30:00+05:30,2888.525,2888.575,2886.895,2886.965
2025-03-04T09:35:00+05:30,2887.025,2887.855,2886.735,2887.165
2025-03-04T09:40:00+05:30,2887.13,2887.815,2886.965,2887.5
2025-03-04T09:45:00+05:30,2887.49,2888.31,2887.265,2888.165
2025-03-04T09:50:00+05:30,2888.16,2889.175,2888.045,2888.685
2025-03-04T09:55:00+05:30,2888.67,2889.58,2888.525,2889.28
2025-03-04T10:00:00+05:30,2889.38,2889.93,2888.835,2889.93
2025-03-04T10:05:00+05:30,2889.925,2890.265,2889.305,2889.91
2025-03-04T10:10:00+05:30,2889.875,2891.89,2889.8,2891.86
2025-03-04T10:15:00+05:30,2891.87,2892.7,2891.475,2892.36
2025-03-04T10:20:00+05:30,2892.355,2892.63,2891.295,2891.765
2025-03-04T10:25:00+05:30,2891.76,2892.34,2891.295,2891.37
2025-03-04T10:30:00+05:30,2891.395,2892.21,2890.48,2891.945
2025-03-04T10:35:00+05:30,2891.93,2892.82,2891.38,2892.32
2025-03-04T10:40:00+05:30,2892.3,2892.97,2891.965,2892.67
2025-03-04T10:45:00+05:30,2892.635,2893.045,2892.175,2892.61
2025-03-04T10:50:00+05:30,2892.605,2894.415,2892.03,2893.595
2025-03-04T10:55:00+05:30,2893.605,2893.605,2892.235,2892.435
2025-03-04T11:00:00+05:30,2892.45,2893.305,2891.85,2892.645
2025-03-04T11:05:00+05:30,2892.66,2892.785,2891.05,2891.145
2025-03-04T11:10:00+05:30,2891.115,2892.27,2891,2892.27
2025-03-04T11:15:00+05:30,2892.235,2892.235,2889.275,2889.82
2025-03-04T11:20:00+05:30,2889.835,2890.435,2888.515,2889.19
2025-03-04T11:25:00+05:30,2889.215,2890.13,2888.635,2889.76
2025-03-04T11:30:00+05:30,2889.755,2889.77,2888.48,2888.875
2025-03-04T11:35:00+05:30,2888.895,2889.87,2888.4,2889.11
2025-03-04T11:40:00+05:30,2889.075,2889.115,2888,2888.015
2025-03-04T11:45:00+05:30,2888.005,2888.6,2886.76,2888.395
2025-03-04T11:50:00+05:30,2888.405,2888.945,2887.89,2888.21
2025-03-04T11:55:00+05:30,2888.19,2888.29,2886.88,2887.82
2025-03-04T12:00:00+05:30,2887.845,2888.03,2887.305,2887.665
2025-03-04T12:05:00+05:30,2887.66,2888.01,2885.73,2886.03
2025-03-04T12:10:00+05:30,2886.085,2886.485,2885.035,2886.31
2025-03-04T12:15:00+05:30,2886.295,2886.545,2885.42,2886.315
2025-03-04T12:20:00+05:30,2886.325,2886.325,2884.525,2885.53
2025-03-04T12:25:00+05:30,2885.485,2887.95,2884.79,2887.445
2025-03-04T12:30:00+05:30,2887.445,2888.515,2887.115,2887.77
2025-03-04T12:35:00+05:30,2887.785,2890.05,2887.535,2889.66
2025-03-04T12:40:00+05:30,2889.695,2891.995,2889.655,2891.455
2025-03-04T12:45:00+05:30,2891.48,2893.61,2891.445,2893.425
2025-03-04T12:50:00+05:30,2893.44,2894.655,2893.29,2893.9
2025-03-04T12:55:00+05:30,2893.88,2901.65,2893.395,2899.42
